Symbol  ,Series  ,Date  ,Prev Close  ,Open Price  ,High Price  ,Low Price  ,Last Price  ,Close Price  ,Average Price ,Total Traded Quantity  ,Turnover,No. of Trades  
KAYNES,EQ,10-Jun-25,"5,654.00","5,690.00","5,699.00","5,561.50","5,601.50","5,583.50","5,606.99","3,15,763","1,77,04,80,392.50","46,561"
KAYNES,EQ,09-Jun-25,"5,731.50","5,760.00","5,799.00","5,640.00","5,660.00","5,654.00","5,682.41","3,06,258","1,74,02,83,606.50","38,504"
KAYNES,EQ,06-Jun-25,"5,658.50","5,675.00","5,779.00","5,604.00","5,752.00","5,731.50","5,686.67","4,08,842","2,32,49,50,273.00","47,312"
KAYNES,EQ,05-Jun-25,"5,737.50","5,724.50","5,892.50","5,650.50","5,673.00","5,658.50","5,744.27","4,55,000","2,61,36,42,431.00","57,302"
KAYNES,EQ,04-Jun-25,"5,788.00","5,809.00","5,845.50","5,550.00","5,738.50","5,737.50","5,631.25","12,25,654","6,90,19,59,587.00","61,416"
KAYNES,EQ,03-Jun-25,"5,821.00","5,865.00","5,895.00","5,754.00","5,792.00","5,788.00","5,825.03","1,97,961","1,15,31,29,253.00","28,033"
KAYNES,EQ,02-Jun-25,"5,980.00","5,983.00","5,990.50","5,805.00","5,818.50","5,821.00","5,885.43","2,45,641","1,44,57,03,384.00","37,179"
KAYNES,EQ,30-May-25,"6,027.00","6,005.00","6,048.00","5,965.00","5,968.00","5,980.00","5,988.89","1,98,076","1,18,62,55,486.00","27,508"
KAYNES,EQ,29-May-25,"5,992.00","6,031.00","6,064.50","5,993.00","6,038.50","6,027.00","6,023.40","1,71,184","1,03,11,10,055.00","24,214"
KAYNES,EQ,28-May-25,"5,978.00","6,024.50","6,069.00","5,967.00","5,990.00","5,992.00","6,019.71","2,05,300","1,23,58,46,349.00","22,635"
KAYNES,EQ,27-May-25,"5,975.00","5,985.00","6,054.00","5,944.00","5,970.00","5,978.00","5,995.50","1,86,030","1,11,53,41,939.00","22,551"
KAYNES,EQ,26-May-25,"6,024.50","6,070.00","6,105.00","5,955.00","5,975.00","5,975.00","6,025.50","2,24,666","1,35,37,25,445.00","28,309"
KAYNES,EQ,23-May-25,"5,932.50","5,961.50","6,061.00","5,922.50","6,015.00","6,024.50","6,003.66","2,94,128","1,76,58,43,069.00","35,030"
KAYNES,EQ,22-May-25,"5,951.00","5,950.00","6,104.50","5,905.00","5,923.00","5,932.50","6,009.89","5,17,206","3,10,83,50,279.00","54,918"
KAYNES,EQ,21-May-25,"6,003.50","6,003.00","6,027.00","5,808.00","5,955.00","5,951.00","5,915.09","5,49,746","3,25,17,94,376.00","79,317"
KAYNES,EQ,20-May-25,"6,104.50","6,105.00","6,170.00","5,950.00","6,009.00","6,003.50","6,032.55","4,78,319","2,88,54,85,592.00","67,452"
KAYNES,EQ,19-May-25,"6,262.50","6,300.00","6,305.50","6,025.50","6,090.00","6,104.50","6,139.67","8,01,517","4,92,10,49,888.00","98,647"
KAYNES,EQ,16-May-25,"6,297.50","6,577.50","6,834.50","6,200.00","6,260.00","6,262.50","6,537.08","20,48,906","13,39,38,71,710.00","1,92,404"
KAYNES,EQ,15-May-25,"6,322.50","6,380.00","6,466.00","6,231.00","6,300.50","6,297.50","6,309.11","4,11,654","2,59,71,70,537.00","49,961"
KAYNES,EQ,14-May-25,"6,285.50","6,330.00","6,380.00","6,196.00","6,327.00","6,322.50","6,300.52","5,78,071","3,64,21,47,190.00","63,602"
KAYNES,EQ,13-May-25,"5,979.50","5,999.50","6,320.00","5,940.00","6,279.50","6,285.50","6,178.54","9,21,386","5,69,28,22,242.50","95,719"
KAYNES,EQ,12-May-25,"5,665.50","6,000.00","6,022.00","5,870.00","5,982.00","5,979.50","5,960.43","4,24,835","2,53,22,01,063.50","48,385"
KAYNES,EQ,09-May-25,"5,664.00","5,550.50","5,678.00","5,500.50","5,650.00","5,665.50","5,610.34","3,73,240","2,09,40,03,198.00","59,898"
KAYNES,EQ,08-May-25,"5,842.00","5,899.00","5,976.00","5,621.50","5,635.50","5,664.00","5,810.89","3,92,669","2,28,17,57,380.00","52,234"
KAYNES,EQ,07-May-25,"5,623.00","5,498.00","5,867.00","5,490.00","5,840.00","5,842.00","5,727.62","5,99,704","3,43,48,74,169.00","84,249"
KAYNES,EQ,06-May-25,"5,795.00","5,788.00","5,825.00","5,600.00","5,606.00","5,623.00","5,714.42","2,35,054","1,34,31,98,325.50","36,816"
KAYNES,EQ,05-May-25,"5,755.50","5,850.50","5,850.50","5,765.00","5,788.00","5,795.00","5,795.45","1,84,332","1,06,82,86,021.50","27,169"
KAYNES,EQ,02-May-25,"5,747.20","5,767.50","5,826.00","5,625.00","5,744.00","5,755.50","5,738.76","3,80,897","2,18,58,76,161.50","56,226"
KAYNES,EQ,30-Apr-25,"5,914.70","5,889.00","5,962.40","5,701.10","5,709.00","5,747.20","5,835.57","5,24,506","3,06,07,91,987.00","64,474"
KAYNES,EQ,29-Apr-25,"5,884.60","6,000.00","6,004.60","5,845.00","5,889.00","5,914.70","5,920.20","5,09,064","3,01,37,58,652.50","57,297"
KAYNES,EQ,28-Apr-25,"5,573.90","5,574.80","5,943.40","5,563.20","5,938.00","5,884.60","5,755.61","6,75,699","3,88,90,62,977.20","70,753"
KAYNES,EQ,25-Apr-25,"5,835.40","5,845.00","5,870.00","5,472.50","5,604.00","5,573.90","5,582.13","8,56,724","4,78,23,48,844.30","97,474"
KAYNES,EQ,24-Apr-25,"5,919.60","5,960.00","5,979.70","5,800.00","5,800.10","5,835.40","5,879.80","3,95,047","2,32,27,96,438.50","54,056"
KAYNES,EQ,23-Apr-25,"5,979.30","6,070.20","6,187.40","5,829.30","5,950.00","5,919.60","5,973.36","6,54,157","3,90,75,18,482.70","80,292"
KAYNES,EQ,22-Apr-25,"5,879.00","5,913.90","6,159.70","5,908.30","5,975.00","5,979.30","6,039.10","8,57,779","5,18,02,14,200.20","85,253"
KAYNES,EQ,21-Apr-25,"5,643.00","5,697.00","5,917.80","5,671.10","5,884.00","5,879.00","5,824.56","6,64,909","3,87,28,03,452.30","68,600"
KAYNES,EQ,17-Apr-25,"5,671.20","5,670.10","5,741.90","5,535.00","5,635.00","5,643.00","5,636.79","6,48,154","3,65,35,06,912.00","73,845"
KAYNES,EQ,16-Apr-25,"5,520.90","5,499.00","5,844.00","5,479.20","5,660.00","5,671.20","5,709.38","14,58,088","8,32,47,85,333.00","1,35,378"
KAYNES,EQ,15-Apr-25,"5,091.15","5,202.00","5,581.00","5,202.00","5,399.00","5,520.90","5,458.52","14,40,058","7,86,05,78,865.20","1,33,038"
KAYNES,EQ,11-Apr-25,"4,833.55","5,046.00","5,152.85","4,926.60","5,092.15","5,091.15","5,063.85","9,87,632","5,00,12,23,823.00","93,532"
KAYNES,EQ,09-Apr-25,"4,836.20","4,785.55","4,870.00","4,680.60","4,865.00","4,833.55","4,763.85","4,45,514","2,12,23,61,064.75","50,874"
KAYNES,EQ,08-Apr-25,"4,439.30","4,660.40","4,872.85","4,586.20","4,837.00","4,836.20","4,722.52","8,71,475","4,11,55,57,190.65","86,509"
KAYNES,EQ,07-Apr-25,"4,649.75","3,900.00","4,560.00","3,900.00","4,519.00","4,439.30","4,295.37","6,96,682","2,99,25,09,685.40","89,815"
KAYNES,EQ,04-Apr-25,"4,956.05","4,940.00","4,960.00","4,560.00","4,665.00","4,649.75","4,758.22","4,63,827","2,20,69,89,121.70","56,466"
KAYNES,EQ,03-Apr-25,"5,036.95","4,960.00","5,078.05","4,930.55","4,952.00","4,956.05","4,996.61","4,51,978","2,25,83,59,299.00","50,873"
KAYNES,EQ,02-Apr-25,"4,795.10","4,789.85","5,060.00","4,734.85","5,036.00","5,036.95","4,923.90","5,86,919","2,88,99,30,735.80","61,386"
KAYNES,EQ,01-Apr-25,"4,747.35","4,725.00","4,847.90","4,704.55","4,771.00","4,795.10","4,796.88","3,43,144","1,64,60,22,030.70","36,819"
KAYNES,EQ,28-Mar-25,"4,803.65","4,878.95","4,939.80","4,720.00","4,722.05","4,747.35","4,849.38","3,88,015","1,88,16,31,842.45","45,596"
KAYNES,EQ,27-Mar-25,"4,873.15","4,865.00","4,939.00","4,767.05","4,860.00","4,803.65","4,844.99","6,39,358","3,09,76,82,045.00","65,321"
KAYNES,EQ,26-Mar-25,"4,882.70","4,970.00","4,977.20","4,756.55","4,860.00","4,873.15","4,882.57","6,32,951","3,09,04,30,429.30","68,190"
KAYNES,EQ,25-Mar-25,"5,036.40","5,100.00","5,139.35","4,825.00","4,830.00","4,882.70","4,946.46","5,58,186","2,76,10,44,442.50","63,560"
KAYNES,EQ,24-Mar-25,"4,848.30","4,936.05","5,145.00","4,914.35","5,043.00","5,036.40","5,045.74","8,96,197","4,52,19,79,628.55","1,06,477"
KAYNES,EQ,21-Mar-25,"4,642.90","4,640.90","4,890.00","4,599.05","4,878.50","4,848.30","4,803.46","11,87,670","5,70,49,24,655.95","88,792"
KAYNES,EQ,20-Mar-25,"4,584.05","4,643.00","4,735.85","4,496.60","4,623.00","4,642.90","4,618.89","6,52,152","3,01,22,16,680.40","69,558"
KAYNES,EQ,19-Mar-25,"4,499.80","4,510.00","4,608.00","4,495.10","4,580.00","4,584.05","4,546.56","5,34,017","2,42,79,41,894.60","57,263"
KAYNES,EQ,18-Mar-25,"4,341.90","4,381.20","4,525.00","4,322.20","4,492.00","4,499.80","4,449.35","6,94,536","3,09,02,32,172.95","74,095"
KAYNES,EQ,17-Mar-25,"4,243.90","4,250.70","4,425.00","4,216.90","4,343.10","4,341.90","4,331.38","6,71,339","2,90,78,24,329.70","73,781"
KAYNES,EQ,13-Mar-25,"4,330.20","4,300.00","4,399.00","4,167.45","4,225.00","4,243.90","4,294.78","9,00,126","3,86,58,41,254.25","99,371"
KAYNES,EQ,12-Mar-25,"4,291.35","4,101.00","4,407.65","3,898.00","4,248.00","4,330.20","4,192.31","29,58,667","12,40,36,44,213.25","2,65,241"
KAYNES,EQ,11-Mar-25,"4,301.50","4,200.00","4,350.00","4,135.40","4,330.00","4,291.35","4,231.21","4,04,559","1,71,17,74,597.35","54,785"
KAYNES,EQ,10-Mar-25,"4,457.05","4,483.00","4,561.00","4,251.35","4,260.00","4,301.50","4,380.51","4,96,173","2,17,34,90,774.90","57,268"
KAYNES,EQ,07-Mar-25,"4,249.10","4,249.10","4,498.00","4,245.00","4,453.00","4,457.05","4,417.73","8,86,317","3,91,55,09,374.80","92,224"
KAYNES,EQ,06-Mar-25,"4,170.45","4,250.60","4,299.65","4,200.00","4,243.00","4,249.10","4,259.54","4,42,639","1,88,54,37,093.30","61,233"
KAYNES,EQ,05-Mar-25,"4,047.15","4,057.05","4,187.00","4,057.05","4,176.00","4,170.45","4,126.43","4,59,698","1,89,69,11,749.50","59,447"
KAYNES,EQ,04-Mar-25,"4,132.65","4,030.00","4,184.00","4,021.00","4,045.65","4,047.15","4,086.39","5,81,264","2,37,52,72,883.20","76,337"
KAYNES,EQ,03-Mar-25,"4,144.15","4,189.15","4,192.50","3,985.00","4,111.00","4,132.65","4,085.60","6,50,552","2,65,78,98,015.75","88,563"
KAYNES,EQ,28-Feb-25,"4,031.40","3,999.65","4,194.50","3,905.05","4,165.50","4,144.15","4,066.31","10,88,934","4,42,79,46,022.65","1,34,478"
KAYNES,EQ,27-Feb-25,"4,272.75","4,289.15","4,352.25","4,001.95","4,027.85","4,031.40","4,112.73","5,69,725","2,34,31,26,767.60","71,795"
KAYNES,EQ,25-Feb-25,"4,351.75","4,300.00","4,465.00","4,240.40","4,250.00","4,272.75","4,353.55","6,23,492","2,71,44,02,040.90","79,655"
KAYNES,EQ,24-Feb-25,"4,367.70","4,307.45","4,447.85","4,215.10","4,371.00","4,351.75","4,335.13","7,67,392","3,32,67,44,490.75","94,179"
KAYNES,EQ,21-Feb-25,"4,211.15","4,210.00","4,490.00","4,200.05","4,360.00","4,367.70","4,373.76","22,63,688","9,90,08,20,804.60","2,22,097"
KAYNES,EQ,20-Feb-25,"4,212.55","4,150.00","4,250.55","4,106.35","4,191.00","4,211.15","4,177.58","5,87,195","2,45,30,53,144.45","71,629"
KAYNES,EQ,19-Feb-25,"3,951.70","3,940.00","4,235.00","3,875.00","4,193.00","4,212.55","4,131.10","9,40,268","3,88,43,41,500.40","1,10,031"
KAYNES,EQ,18-Feb-25,"4,049.50","4,053.80","4,069.00","3,925.00","3,950.00","3,951.70","3,990.16","5,34,149","2,13,13,41,139.85","86,944"
KAYNES,EQ,17-Feb-25,"4,008.40","3,949.10","4,094.00","3,825.15","4,054.00","4,049.50","3,981.78","8,46,631","3,37,11,02,090.35","1,33,155"
KAYNES,EQ,14-Feb-25,"4,138.15","4,192.80","4,198.85","3,940.00","3,979.95","4,008.40","4,046.20","6,31,832","2,55,65,18,154.20","86,913"
KAYNES,EQ,13-Feb-25,"4,182.45","4,210.70","4,315.90","4,102.20","4,140.00","4,138.15","4,185.18","7,33,573","3,07,01,33,938.35","94,729"
KAYNES,EQ,12-Feb-25,"4,096.45","4,048.95","4,288.00","3,961.05","4,182.60","4,182.45","4,132.69","17,97,492","7,42,84,69,069.30","2,00,077"
KAYNES,EQ,11-Feb-25,"4,119.10","4,110.00","4,184.95","3,833.65","4,048.95","4,096.45","3,978.18","16,26,343","6,46,98,88,337.25","1,89,905"
KAYNES,EQ,10-Feb-25,"4,279.05","4,264.30","4,267.25","4,000.00","4,113.05","4,119.10","4,094.85","10,87,373","4,45,26,29,987.05","1,28,548"
KAYNES,EQ,07-Feb-25,"4,291.40","4,304.95","4,364.65","4,226.10","4,278.00","4,279.05","4,282.87","6,03,537","2,58,48,72,323.80","83,224"
KAYNES,EQ,06-Feb-25,"4,408.05","4,413.25","4,441.20","4,267.40","4,292.00","4,291.40","4,329.32","7,78,331","3,36,96,41,897.15","91,996"
KAYNES,EQ,05-Feb-25,"4,459.05","4,500.00","4,597.00","4,388.00","4,415.80","4,408.05","4,471.01","11,62,274","5,19,65,43,866.70","1,43,775"
KAYNES,EQ,04-Feb-25,"4,602.85","4,700.00","4,714.00","4,323.45","4,452.30","4,459.05","4,463.36","16,47,777","7,35,46,19,930.35","1,95,487"
KAYNES,EQ,03-Feb-25,"4,892.85","4,750.05","4,989.95","4,560.10","4,598.00","4,602.85","4,682.30","10,87,215","5,09,06,72,118.95","1,34,858"
KAYNES,EQ,01-Feb-25,"4,792.35","4,850.00","5,004.30","4,730.00","4,860.00","4,892.85","4,903.01","7,79,283","3,82,08,33,046.95","94,156"
KAYNES,EQ,31-Jan-25,"4,725.65","4,748.50","5,020.00","4,666.35","4,809.95","4,792.35","4,836.66","11,58,231","5,60,19,71,015.25","1,44,943"
KAYNES,EQ,30-Jan-25,"4,955.45","5,024.90","5,067.70","4,704.00","4,710.00","4,725.65","4,858.41","14,91,656","7,24,70,83,563.60","1,74,973"
KAYNES,EQ,29-Jan-25,"4,661.35","4,719.00","5,134.00","4,591.05","4,942.00","4,955.45","4,960.75","35,19,386","17,45,87,87,518.60","3,52,145"
KAYNES,EQ,28-Jan-25,"5,268.05","4,851.00","4,912.00","4,214.45","4,670.00","4,661.35","4,494.29","44,90,074","20,17,96,75,881.00","3,75,414"
KAYNES,EQ,27-Jan-25,"5,628.50","5,540.00","5,540.00","5,175.00","5,257.05","5,268.05","5,285.81","9,13,642","4,82,93,41,871.75","1,42,452"
KAYNES,EQ,24-Jan-25,"5,595.50","5,690.00","5,818.75","5,521.75","5,623.40","5,628.50","5,672.61","8,48,459","4,81,29,73,359.20","1,15,307"
KAYNES,EQ,23-Jan-25,"5,350.75","5,350.75","5,874.70","5,314.10","5,602.25","5,595.50","5,674.04","13,82,406","7,84,38,22,349.35","1,62,688"
KAYNES,EQ,22-Jan-25,"5,977.85","5,969.30","5,969.85","5,252.60","5,340.00","5,350.75","5,484.15","18,28,654","10,02,86,05,172.30","2,84,255"
KAYNES,EQ,21-Jan-25,"6,613.35","6,647.00","6,660.05","5,919.75","5,970.00","5,977.85","6,186.77","8,85,642","5,47,92,67,358.20","1,11,867"
KAYNES,EQ,20-Jan-25,"6,579.90","6,595.00","6,684.65","6,451.10","6,604.00","6,613.35","6,578.98","3,09,817","2,03,82,79,865.85","40,941"
KAYNES,EQ,17-Jan-25,"6,576.35","6,580.00","6,635.00","6,390.00","6,560.00","6,579.90","6,508.32","4,25,207","2,76,73,82,503.10","59,544"
KAYNES,EQ,16-Jan-25,"6,565.15","6,630.80","6,694.00","6,515.00","6,585.00","6,576.35","6,595.33","3,76,202","2,48,11,76,203.85","57,479"
KAYNES,EQ,15-Jan-25,"6,196.70","6,295.95","6,749.95","6,125.10","6,550.00","6,565.15","6,533.14","16,00,291","10,45,49,28,504.20","1,96,403"
KAYNES,EQ,14-Jan-25,"6,145.35","6,189.40","6,382.50","5,961.20","6,217.50","6,196.70","6,183.73","6,97,679","4,31,42,55,216.50","1,00,450"
KAYNES,EQ,13-Jan-25,"6,672.35","6,574.25","6,575.00","6,030.00","6,188.00","6,145.35","6,280.07","8,56,399","5,37,82,47,575.70","1,46,190"
KAYNES,EQ,10-Jan-25,"6,731.90","6,741.85","6,879.00","6,553.00","6,650.00","6,672.35","6,705.95","6,58,657","4,41,69,21,922.95","1,06,772"
KAYNES,EQ,09-Jan-25,"6,970.65","6,967.25","7,000.00","6,705.80","6,715.00","6,731.90","6,842.92","4,23,086","2,89,51,41,665.95","60,927"
KAYNES,EQ,08-Jan-25,"7,247.55","7,299.05","7,337.95","6,901.65","6,950.00","6,970.65","7,014.09","5,52,760","3,87,71,06,980.10","89,264"
KAYNES,EQ,07-Jan-25,"7,166.00","7,170.00","7,455.95","7,160.00","7,249.95","7,247.55","7,327.70","5,46,544","4,00,49,11,173.70","87,526"
KAYNES,EQ,06-Jan-25,"7,544.70","7,547.25","7,590.00","7,135.00","7,195.00","7,166.00","7,291.94","5,77,518","4,21,12,27,158.15","93,097"
KAYNES,EQ,03-Jan-25,"7,483.60","7,498.00","7,633.35","7,483.35","7,535.00","7,544.70","7,571.69","2,91,514","2,20,72,52,876.20","40,566"
KAYNES,EQ,02-Jan-25,"7,597.55","7,659.00","7,690.65","7,440.00","7,467.60","7,483.60","7,508.83","3,62,449","2,72,15,69,336.75","53,038"
KAYNES,EQ,01-Jan-25,"7,417.30","7,439.00","7,822.00","7,402.90","7,600.00","7,597.55","7,666.59","10,62,831","8,14,82,86,359.55","1,27,651"
KAYNES,EQ,31-Dec-24,"7,199.05","7,173.00","7,440.00","7,079.45","7,410.00","7,417.30","7,283.95","5,84,671","4,25,87,16,966.05","84,670"
KAYNES,EQ,30-Dec-24,"7,068.45","7,088.00","7,257.45","6,860.30","7,192.10","7,199.05","7,033.15","4,73,345","3,32,91,04,737.85","76,514"
KAYNES,EQ,27-Dec-24,"7,062.95","7,072.05","7,315.65","7,031.40","7,062.00","7,068.45","7,131.21","4,87,256","3,47,47,23,830.65","67,774"
KAYNES,EQ,26-Dec-24,"7,238.25","7,299.00","7,331.75","7,030.00","7,050.05","7,062.95","7,099.70","2,99,128","2,12,37,20,451.90","47,646"
KAYNES,EQ,24-Dec-24,"7,338.95","7,349.85","7,416.85","7,216.65","7,250.00","7,238.25","7,277.52","2,34,392","1,70,57,92,128.05","39,171"
KAYNES,EQ,23-Dec-24,"7,303.65","7,358.80","7,525.00","7,021.90","7,304.85","7,338.95","7,225.86","6,65,435","4,80,83,41,634.65","91,167"
KAYNES,EQ,20-Dec-24,"7,242.75","7,376.40","7,485.00","7,270.00","7,294.95","7,303.65","7,372.82","9,86,053","7,26,99,95,912.50","1,11,733"
KAYNES,EQ,19-Dec-24,"7,101.35","6,975.20","7,780.00","6,950.00","7,280.00","7,242.75","7,400.10","31,13,161","23,03,77,13,615.30","2,86,632"
KAYNES,EQ,18-Dec-24,"7,242.80","7,280.20","7,383.10","7,080.60","7,090.00","7,101.35","7,207.70","4,51,611","3,25,50,77,207.95","55,611"
KAYNES,EQ,17-Dec-24,"7,119.75","7,206.90","7,348.30","7,169.10","7,240.00","7,242.80","7,277.57","8,65,150","6,29,61,86,532.70","1,02,424"
KAYNES,EQ,16-Dec-24,"6,752.05","6,783.85","7,245.65","6,776.55","7,135.00","7,119.75","7,093.78","13,61,538","9,65,84,47,479.70","1,42,775"
KAYNES,EQ,13-Dec-24,"6,597.15","6,584.75","6,780.00","6,455.60","6,735.00","6,752.05","6,662.41","5,26,445","3,50,73,90,049.45","61,356"
KAYNES,EQ,12-Dec-24,"6,506.95","6,519.80","6,795.55","6,476.90","6,598.00","6,597.15","6,660.46","7,95,583","5,29,89,48,594.45","95,291"
KAYNES,EQ,11-Dec-24,"6,355.10","6,355.10","6,524.20","6,340.25","6,485.00","6,506.95","6,473.45","4,63,465","3,00,02,15,758.45","59,658"
KAYNES,EQ,10-Dec-24,"6,294.60","6,304.80","6,440.00","6,231.00","6,340.00","6,355.10","6,333.86","3,08,390","1,95,32,98,556.15","36,251"
KAYNES,EQ,09-Dec-24,"6,232.70","6,250.00","6,322.75","6,191.00","6,300.00","6,294.60","6,262.52","2,47,257","1,54,84,52,974.10","43,201"
KAYNES,EQ,06-Dec-24,"6,249.50","6,264.00","6,342.50","6,171.80","6,238.00","6,232.70","6,242.93","2,36,565","1,47,68,59,641.15","32,860"
KAYNES,EQ,05-Dec-24,"6,208.50","6,229.00","6,284.30","6,182.00","6,250.00","6,249.50","6,241.76","2,16,036","1,34,84,44,102.25","28,821"
KAYNES,EQ,04-Dec-24,"6,225.50","6,310.00","6,417.25","6,131.10","6,202.60","6,208.50","6,252.12","5,48,042","3,42,64,22,739.05","71,287"
KAYNES,EQ,03-Dec-24,"6,319.05","6,349.65","6,485.00","6,152.00","6,270.00","6,225.50","6,273.12","6,52,777","4,09,49,48,650.45","76,910"
KAYNES,EQ,02-Dec-24,"5,987.45","6,015.55","6,356.95","5,995.35","6,339.00","6,319.05","6,221.27","8,63,163","5,36,99,72,736.50","93,454"
KAYNES,EQ,29-Nov-24,"5,838.25","5,860.00","6,029.90","5,860.00","5,966.65","5,987.45","5,966.40","3,71,946","2,21,91,77,420.65","42,377"
KAYNES,EQ,28-Nov-24,"5,897.40","5,909.00","5,975.75","5,828.00","5,844.90","5,838.25","5,884.50","1,79,612","1,05,69,27,523.35","25,565"
KAYNES,EQ,27-Nov-24,"5,985.65","6,011.80","6,027.00","5,833.80","5,891.00","5,897.40","5,926.35","2,33,240","1,38,22,62,343.15","32,876"
KAYNES,EQ,26-Nov-24,"5,895.85","5,896.05","6,145.00","5,896.05","5,985.00","5,985.65","6,049.69","6,24,296","3,77,67,99,704.75","67,004"
KAYNES,EQ,25-Nov-24,"5,854.85","5,985.50","5,995.00","5,855.00","5,885.00","5,895.85","5,905.91","2,37,030","1,39,98,78,965.90","31,752"
KAYNES,EQ,22-Nov-24,"5,810.15","5,850.00","5,925.00","5,800.05","5,836.00","5,854.85","5,864.20","3,08,507","1,80,91,48,187.70","38,530"
KAYNES,EQ,21-Nov-24,"5,775.85","5,762.00","5,949.95","5,675.55","5,805.05","5,810.15","5,825.26","4,57,575","2,66,54,95,353.45","56,574"
KAYNES,EQ,19-Nov-24,"5,622.65","5,665.95","5,980.00","5,612.70","5,750.00","5,775.85","5,840.67","6,33,187","3,69,82,38,106.10","68,781"
KAYNES,EQ,18-Nov-24,"5,538.15","5,551.00","5,674.00","5,494.60","5,612.00","5,622.65","5,581.88","3,30,582","1,84,52,68,481.75","52,060"
KAYNES,EQ,14-Nov-24,"5,437.90","5,450.00","5,583.15","5,351.35","5,540.00","5,538.15","5,471.60","3,98,853","2,18,23,65,502.80","56,985"
KAYNES,EQ,13-Nov-24,"5,728.85","5,720.00","5,720.00","5,412.90","5,449.90","5,437.90","5,515.00","3,52,496","1,94,40,16,412.60","49,991"
KAYNES,EQ,12-Nov-24,"5,633.00","5,655.00","5,848.15","5,647.15","5,731.65","5,728.85","5,766.50","4,65,960","2,68,69,58,662.45","51,231"
KAYNES,EQ,11-Nov-24,"5,544.30","5,544.80","5,746.65","5,464.85","5,615.00","5,633.00","5,638.02","4,05,984","2,28,89,46,953.05","55,500"
KAYNES,EQ,08-Nov-24,"5,781.60","5,813.00","5,823.90","5,515.10","5,544.45","5,544.30","5,664.34","3,58,576","2,03,10,95,335.05","57,177"
KAYNES,EQ,07-Nov-24,"5,872.95","5,899.90","6,037.95","5,735.60","5,799.85","5,781.60","5,877.49","9,83,997","5,78,34,34,987.80","1,17,535"
KAYNES,EQ,06-Nov-24,"5,312.65","5,439.40","5,936.95","5,376.35","5,885.00","5,872.95","5,720.42","16,79,703","9,60,86,08,171.25","1,76,342"
KAYNES,EQ,05-Nov-24,"5,414.05","5,409.00","5,417.00","5,230.10","5,309.00","5,312.65","5,302.98","2,42,242","1,28,46,05,531.05","35,640"
KAYNES,EQ,04-Nov-24,"5,512.35","5,540.00","5,549.00","5,391.05","5,400.95","5,414.05","5,436.09","1,82,289","99,09,40,202.80","29,113"
KAYNES,EQ,01-Nov-24,"5,440.05","5,480.00","5,550.00","5,471.80","5,517.00","5,512.35","5,517.95","81,095","44,74,77,775.35","10,564"
KAYNES,EQ,31-Oct-24,"5,269.80","5,280.00","5,619.00","5,222.00","5,461.00","5,440.05","5,459.88","7,69,620","4,20,20,30,524.35","97,810"
KAYNES,EQ,30-Oct-24,"5,242.60","5,560.00","5,560.00","5,233.95","5,284.00","5,269.80","5,356.11","7,75,897","4,15,57,88,149.35","89,195"
KAYNES,EQ,29-Oct-24,"5,343.80","5,355.00","5,401.75","5,160.00","5,300.00","5,242.60","5,252.49","2,17,256","1,14,11,35,563.70","31,734"
KAYNES,EQ,28-Oct-24,"5,301.60","5,348.00","5,433.90","5,260.05","5,345.00","5,343.80","5,348.68","1,97,896","1,05,84,82,611.40","36,339"
KAYNES,EQ,25-Oct-24,"5,512.30","5,562.05","5,615.00","5,155.65","5,312.25","5,301.60","5,307.21","3,45,285","1,83,25,00,935.50","64,973"
KAYNES,EQ,24-Oct-24,"5,469.35","5,499.40","5,695.90","5,472.00","5,529.00","5,512.30","5,592.50","2,46,682","1,37,95,69,328.45","37,914"
KAYNES,EQ,23-Oct-24,"5,394.65","5,372.35","5,534.40","5,245.95","5,463.00","5,469.35","5,398.01","2,62,702","1,41,80,67,007.95","46,544"
KAYNES,EQ,22-Oct-24,"5,652.10","5,653.00","5,704.55","5,365.65","5,398.00","5,394.65","5,529.49","2,38,544","1,31,90,26,404.90","44,734"
KAYNES,EQ,21-Oct-24,"5,610.50","5,637.00","5,735.85","5,588.30","5,653.00","5,652.10","5,662.25","2,05,547","1,16,38,57,510.55","30,500"
KAYNES,EQ,18-Oct-24,"5,582.60","5,545.55","5,638.00","5,402.00","5,620.00","5,610.50","5,531.78","2,83,762","1,56,97,09,536.85","42,360"
KAYNES,EQ,17-Oct-24,"5,731.25","5,748.00","5,768.80","5,571.00","5,589.95","5,582.60","5,643.60","1,88,647","1,06,46,48,034.90","26,232"
KAYNES,EQ,16-Oct-24,"5,714.25","5,709.50","5,814.95","5,660.00","5,717.00","5,731.25","5,738.62","2,18,713","1,25,51,11,320.60","30,641"
KAYNES,EQ,15-Oct-24,"5,682.30","5,714.40","5,909.95","5,657.80","5,742.00","5,714.25","5,782.76","6,61,200","3,82,35,62,597.20","66,156"
KAYNES,EQ,14-Oct-24,"5,590.30","5,593.95","5,755.55","5,580.00","5,676.00","5,682.30","5,681.26","3,91,807","2,22,59,58,173.20","49,562"
KAYNES,EQ,11-Oct-24,"5,538.20","5,564.00","5,644.65","5,455.45","5,565.00","5,590.30","5,569.98","3,31,685","1,84,74,80,365.60","40,911"
KAYNES,EQ,10-Oct-24,"5,391.60","5,412.25","5,742.00","5,362.00","5,550.00","5,538.20","5,568.45","7,66,364","4,26,74,57,594.50","83,666"
